date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2017-08-03,43.49,44.65,43.58,43.3,10311.69,-0.27,-0.62,44.928,45.168,46.515,14898.74,21993.82,25349.46
2017-08-02,45.15,45.15,43.85,43.85,10962.97,-1.3,-2.88,45.582,44.985,47.156,18738.19,23207.9,27822.88
2017-08-01,45.33,45.8,45.15,44.02,15904.03,-0.64,-1.4,45.802,44.866,47.644,20832.54,24265.25,30464.65
2017-07-31,46.84,47.49,45.79,45.6,13545.96,-0.48,-1.04,45.81,44.731,48.011,23538.68,24317.85,33429.64
2017-07-28,46.25,47.45,46.27,45.66,23769.03,-0.58,-1.24,45.822,44.548,48.222,27195.67,25387.87,36973.68
2017-07-27,44.66,47.5,46.85,43.63,29508.97,1.9,4.23,45.408,44.805,48.326,29088.9,25086.79,35843.48
2017-07-26,45.27,46.59,44.95,44.6,21434.72,-0.24,-0.53,44.388,44.98,48.182,27677.6,25585.36,34400.38
2017-07-25,46.5,47.88,45.19,45.19,29434.73,-0.66,-1.44,43.93,45.7,47.932,27697.96,26885.83,33361.75
2017-07-24,44.0,46.93,45.85,42.62,31830.91,1.65,3.73,43.652,46.251,47.489,25097.01,26011.66,31899.62
2017-07-21,42.5,45.78,44.2,42.0,33235.17,2.45,5.87,43.274,46.807,46.848,23580.06,26685.94,30312.83
2017-07-20,42.81,43.74,41.75,41.75,22452.46,-0.91,-2.13,44.202,47.862,46.14,21084.69,28705.11,28653.97
2017-07-19,43.13,43.7,42.66,41.65,21536.51,-1.14,-2.6,45.572,49.327,45.417,23493.12,32437.87,27531.95
2017-07-18,43.5,44.6,43.8,43.08,16430.0,-0.16,-0.36,47.47,50.421,44.525,26073.7,36664.04,26455.97
2017-07-17,47.91,47.98,43.96,43.96,24246.18,-4.88,-9.99,48.85,51.29,43.463,26926.31,42541.44,25637.03
2017-07-14,48.54,49.69,48.84,48.22,20758.29,0.24,0.49,50.34,51.895,43.437,29791.82,48559.5,25710.23
2017-07-13,51.3,51.54,48.6,48.4,34494.64,-3.55,-6.81,51.522,51.847,43.137,36325.53,46600.17,25985.34
2017-07-12,50.7,52.34,52.15,49.53,34439.4,1.45,2.86,53.082,51.383,42.815,41382.62,43215.4,25484.79
2017-07-11,51.12,51.96,50.7,50.3,20693.03,-0.71,-1.38,53.372,50.164,42.232,47254.38,39837.66,24925.13
2017-07-10,53.2,53.61,51.41,50.92,38573.76,-3.34,-6.1,53.73,48.727,41.667,58156.57,37787.59,25207.27
2017-07-07,55.42,57.09,54.75,54.32,53426.84,-1.65,-2.93,53.45,46.889,40.971,67327.17,33939.71,24252.52
2017-07-06,54.18,56.5,56.4,52.8,59780.05,2.8,5.22,52.172,44.417,39.912,56874.8,28602.83,22008.34
2017-07-05,51.25,54.75,53.6,50.58,63798.22,1.11,2.12,49.684,41.507,38.538,45048.19,22626.02,18860.7
2017-07-04,50.0,54.5,52.49,49.8,75203.96,2.48,4.96,46.956,38.629,37.168,32420.95,16247.9,14775.47
2017-07-03,49.81,52.0,50.01,49.21,84426.76,1.65,3.41,43.724,35.636,35.636,17418.6,8732.62,8732.62
2017-06-30,48.36,48.36,48.36,48.36,1165.0,4.4,10.01,40.328,34.039,34.039,552.25,322.16,322.16
2017-06-29,43.96,43.96,43.96,43.96,647.0,4.0,10.01,36.662,32.249,32.249,330.85,216.81,216.81
2017-06-28,39.96,39.96,39.96,39.96,662.02,3.63,9.99,33.33,30.576,30.576,203.85,155.35,155.35
2017-06-27,36.33,36.33,36.33,36.33,192.24,3.3,9.99,30.302,29.012,29.012,74.85,70.91,70.91
2017-06-26,33.03,33.03,33.03,33.03,95.0,3.0,9.99,27.548,27.548,27.548,46.64,46.64,46.64
2017-06-23,30.03,30.03,30.03,30.03,58.0,2.73,10.0,26.178,26.178,26.178,34.55,34.55,34.55
2017-06-22,27.3,27.3,27.3,27.3,12.0,2.48,9.99,24.893,24.893,24.893,26.73,26.73,26.73
2017-06-21,24.82,24.82,24.82,24.82,17.0,2.26,10.02,23.69,23.69,23.69,34.1,34.1,34.1
2017-06-20,18.8,22.56,22.56,18.8,51.19,6.89,43.97,22.56,22.56,22.56,51.19,51.19,51.19
